code,value
DE934,23807.0
DE935,92352.0
DE936,58151.0
DE937,82844.0
DE938,71257.0
DE939,104610.0
DE93A,46731.0
DE93B,70518.0
DE94,1295395.0
DE941,41300.0
DE942,24850.0
DE943,91244.0
DE944,85282.0
DE945,37864.0
DE946,65227.0
DE947,95982.0
DE948,87030.0
DE949,164699.0
DE94A,51608.0
DE94B,72287.0
DE94C,85764.0
DE94D,66743.0
DE94E,179581.0
DE94F,72858.0
DE94G,44499.0
DE94H,28577.0
DEA,9161990.0
DEA1,2676105.0
DEA11,319615.0
DEA12,252976.0
DEA13,295016.0
DEA14,117652.0
DEA15,134337.0
DEA16,89054.0
DEA17,109764.0
DEA18,57060.0
DEA19,84514.0
DEA1A,181413.0
DEA1B,161125.0
DEA1C,252872.0
DEA1D,233844.0
DEA1E,151957.0
DEA1F,234906.0
DEA2,2278672.0
DEA22,167570.0
DEA23,526571.0
DEA24,85615.0
DEA26,140196.0
DEA27,243181.0
DEA28,101886.0
DEA29,132988.0
DEA2A,139020.0
DEA2B,146062.0
DEA2C,307814.0
DEA2D,287769.0
DEA3,1349565.0
DEA31,60920.0
DEA32,135380.0
DEA33,160795.0
DEA34,190117.0
DEA35,115273.0
DEA36,317860.0
DEA37,226523.0
DEA38,142697.0
DEA4,1047548.0
DEA41,170594.0
DEA42,182405.0
DEA43,129146.0
DEA44,69667.0
DEA45,176496.0
DEA46,161530.0
DEA47,157710.0
DEA5,1810100.0
DEA51,182146.0
DEA52,305602.0
DEA53,96656.0
DEA54,90826.0
DEA55,79455.0
DEA56,162106.0
DEA57,130617.0
DEA58,206739.0
DEA59,65919.0
DEA5A,137525.0
DEA5B,150995.0
DEA5C,201514.0
DEB,2085174.0
DEB1,772806.0
DEB11,57228.0
DEB12,65498.0
DEB13,66562.0
DEB14,83903.0
DEB15,41833.0
DEB17,109824.0
DEB18,95567.0
DEB1A,63296.0
DEB1B,104679.0
DEB1C,30794.0
DEB1D,53622.0
DEB2,263979.0
DEB21,53179.0
DEB22,56611.0
DEB23,49593.0
DEB24,29590.0
DEB25,75006.0
DEB3,1048389.0
DEB31,24230.0
DEB32,49771.0
DEB33,24955.0
DEB34,87377.0
DEB35,115186.0
DEB36,27211.0
DEB37,20107.0
DEB38,25465.0
DEB39,43230.0
DEB3A,16798.0
DEB3B,66124.0
DEB3C,68365.0
DEB3D,37756.0
DEB3E,65907.0
DEB3F,54083.0
DEB3G,34765.0
DEB3H,57422.0
DEB3I,79131.0
DEB3J,104786.0
DEB3K,45720.0
DEC,513497.0
DEC0,513497.0
DEC01,168869.0
DEC02,54642.0
DEC03,67526.0
DEC04,104190.0
DEC05,73773.0
DEC06,44497.0
DED,2051415.0
DED2,802726.0
DED21,284642.0
DED2C,148350.0
DED2D,124329.0
DED2E,121788.0
DED2F,123617.0
DED4,705585.0
DED41,125033.0
DED42,162650.0
DED43,149429.0
DED44,112112.0
DED45,156361.0
DED5,543104.0
DED51,310268.0
DED52,132194.0
DED53,100642.0
DEE,1086943.0
DEE0,1086943.0
DEE01,39344.0
DEE02,117176.0
DEE03,123128.0
DEE04,40268.0
DEE05,78050.0
DEE06,44702.0
DEE07,84354.0
DEE08,88587.0
DEE09,105325.0
DEE0A,65367.0
DEE0B,92203.0
DEE0C,92478.0
DEE0D,54106.0
DEE0E,61855.0
DEF,1511615.0
DEF0,1511615.0
DEF01,48675.0
DEF02,129136.0
DEF03,112580.0
DEF04,40067.0
DEF05,67622.0
DEF06,105434.0
DEF07,87073.0
DEF08,104649.0
DEF09,165565.0
DEF0A,67731.0
DEF0B,141484.0
DEF0C,104248.0
DEF0D,143833.0
DEF0E,66962.0
DEF0F,126556.0
DEG,1062427.0
DEG0,1062427.0
DEG01,111957.0
DEG02,48715.0
DEG03,55927.0
DEG05,34379.0
DEG06,51741.0
DEG07,40910.0
DEG09,47685.0
DEG0A,36077.0
DEG0C,68553.0
DEG0D,33907.0
DEG0E,29927.0
DEG0G,41595.0
DEG0J,41999.0
DEG0K,38971.0
DEG0L,47386.0
DEG0M,45060.0
DEG0Q,60252.0
DEG0R,78004.0
DEG0S,17824.0
DEG0T,52798.0
DEG0U,50902.0
DEG0V,27858.0
DK,3013749.0
DK0,3013749.0
DK01,982566.0
DK011,424387.0
DK012,294378.0
DK013,244009.0
DK014,19792.0
DK02,428810.0
DK021,133213.0
DK022,295597.0
DK03,620317.0
DK031,255501.0
DK032,364816.0
DK04,688279.0
DK041,212369.0
DK042,475910.0
DK05,293777.0
DK050,293777.0
EE,720242.0
EE0,720242.0
EE00,720242.0
EE001,340510.0
EE004,78171.0
EE008,167558.0
EE009,63765.0
EE00A,70238.0
EFTA,7536151.0
EL,5278241.0
EL3,1952288.0
EL30,1952288.0
EL301,315240.0
EL302,238836.0
EL303,508750.0
EL304,275109.0
EL305,270267.0
EL306,81790.0
EL307,262296.0
EL4,572004.0
EL41,96921.0
EL411,51511.0
EL412,19777.0
EL413,25633.0
EL42,160680.0
EL421,102024.0
EL422,58656.0
EL43,314403.0
EL431,154043.0
EL432,38511.0
EL433,43685.0
EL434,78164.0
EL5,1481592.0
EL51,281712.0
EL511,64403.0
EL512,53914.0
EL513,54392.0
EL514,44614.0
EL515,64389.0
EL52,914631.0
EL521,65309.0
EL522,567011.0
EL523,34738.0
EL524,61413.0
EL525,58916.0
EL526,76821.0
EL527,50423.0
EL53,122482.0
EL531,78429.0
EL532,22053.0
EL533,22000.0
EL54,162767.0
EL541,58022.0
EL542,20165.0
EL543,84580.0
EL6,1272357.0
EL61,342047.0
EL611,112009.0
EL612,133587.0
EL613,96451.0
EL62,100728.0
EL621,20417.0
EL622,49886.0
EL623,19396.0
EL624,11029.0
EL63,315270.0
EL631,92064.0
EL632,152482.0
EL633,70724.0
EL64,251180.0
EL641,52248.0
EL642,104754.0
EL643,8671.0
EL644,66984.0
EL645,18523.0
EL65,263132.0
EL651,82817.0
EL652,68416.0
EL653,111899.0
ES,25037928.0
ES1,2244694.0
ES11,1407914.0
ES111,590988.0
ES112,167802.0
ES113,158632.0
ES114,490492.0
ES12,530617.0
ES120,530617.0
ES13,306163.0
ES130,306163.0
ES2,2349104.0
ES21,1150625.0
ES211,173548.0
ES212,374789.0
ES213,602288.0
ES22,345019.0
ES220,345019.0
ES23,165626.0
ES230,165626.0
ES24,687834.0
ES241,112920.0
ES242,66735.0
ES243,508179.0
ES3,3706476.0
ES30,3706476.0
ES300,3706476.0
ES4,2810114.0
ES41,1218323.0
ES411,79960.0
ES412,181181.0
ES413,229924.0
ES414,79902.0
ES415,169330.0
ES416,78834.0
ES417,44345.0
ES418,271261.0
ES419,83586.0
ES42,1058878.0
ES421,194633.0
ES422,249318.0
ES423,98884.0
ES424,140555.0
ES425,375488.0
ES43,532913.0
ES431,336979.0
ES432,195934.0
ES5,7499088.0
ES51,4117292.0
ES511,3043277.0
ES512,414049.0
ES513,222780.0
ES514,437186.0
ES52,2754625.0
ES521,1027892.0
ES522,315529.0
ES523,1411204.0
ES53,627171.0
ES531,86274.0
ES532,489309.0
ES533,51588.0
ES6,5284407.0
ES61,4407606.0
ES611,377203.0
ES612,640812.0
ES613,395234.0
ES614,480849.0
ES615,271413.0
ES616,312181.0
