code,value
ES522,45.8
ES523,45.4
ES53,43.1
ES531,41.9
ES532,43.2
ES533,44.8
ES6,44.4
ES61,44.9
ES611,42.1
ES612,45.4
ES613,46.5
ES614,45.1
ES615,44.7
ES616,46.6
ES617,44.7
ES618,44.5
ES62,42.8
ES620,42.8
ES63,39.2
ES630,39.2
ES64,36.7
ES640,36.7
ES7,45.7
ES70,45.7
ES703,47.8
ES704,42.3
ES705,46.3
ES706,50.3
ES707,48.1
ES708,42.8
ES709,45.8
FI,43.6
FI1,43.6
FI19,43.9
FI196,48.5
FI198,44.0
FI199,46.5
FI19A,42.4
FI19B,42.0
FI1B,40.4
FI1B1,40.4
FI1C,46.9
FI1C1,44.0
FI1C2,48.1
FI1C5,49.3
FI1C6,48.5
FI1C7,51.2
FI1D,45.5
FI1D5,43.5
FI1D7,47.0
FI1D8,51.0
FI1D9,40.8
FI1DA,54.1
FI1DB,46.6
FI1DC,47.8
FI2,45.7
FI20,45.7
FI200,45.7
FR,42.8
FR1,38.4
FR10,38.4
FR101,39.2
FR102,38.7
FR103,40.1
FR104,38.2
FR105,39.1
FR106,36.1
FR107,38.4
FR108,37.6
FRB,45.0
FRB0,45.0
FRB01,48.4
FRB02,43.9
FRB03,51.6
FRB04,43.6
FRB05,48.0
FRB06,42.5
FRC,45.8
FRC1,47.1
FRC11,43.0
FRC12,52.0
FRC13,48.9
FRC14,47.9
FRC2,44.1
FRC21,41.8
FRC22,47.1
FRC23,47.5
FRC24,42.8
FRD,44.3
FRD1,46.5
FRD11,44.2
FRD12,48.4
FRD13,49.4
FRD2,42.6
FRD21,43.5
FRD22,42.2
FRE,41.3
FRE1,40.8
FRE11,39.9
FRE12,42.5
FRE2,42.4
FRE21,43.7
FRE22,41.2
FRE23,43.0
FRF,43.7
FRF1,43.1
FRF11,42.1
FRF12,44.5
FRF2,44.0
FRF21,45.7
FRF22,43.7
FRF23,42.3
FRF24,48.4
FRF3,44.0
FRF31,41.9
FRF32,47.0
FRF33,43.8
FRF34,48.5
FRG,43.2
FRG0,43.2
FRG01,40.9
FRG02,42.2
FRG03,44.8
FRG04,44.7
FRG05,47.9
FRH,45.3
FRH0,45.3
FRH01,49.3
FRH02,46.8
FRH03,40.2
FRH04,48.7
FRI,46.7
FRI1,45.6
FRI11,52.5
FRI12,42.0
FRI13,48.9
FRI14,48.9
FRI15,47.3
FRI2,49.3
FRI21,50.4
FRI22,53.5
FRI23,47.1
FRI3,48.1
FRI31,48.9
FRI32,50.9
FRI33,47.0
FRI34,44.1
FRJ,45.0
FRJ1,46.0
FRJ11,49.8
FRJ12,46.3
FRJ13,43.4
FRJ14,49.9
FRJ15,48.8
FRJ2,44.2
FRJ21,49.7
FRJ22,50.2
FRJ23,39.1
FRJ24,51.4
FRJ25,53.4
FRJ26,50.0
FRJ27,48.3
FRJ28,45.5
FRK,42.5
FRK1,47.2
FRK11,50.3
FRK12,52.2
FRK13,48.2
FRK14,44.3
FRK2,41.6
FRK21,41.6
FRK22,48.9
FRK23,45.1
FRK24,41.6
FRK25,43.7
FRK26,38.5
FRK27,44.2
FRK28,41.0
FRL,45.5
FRL0,45.5
FRL01,49.8
FRL02,48.9
FRL03,46.5
FRL04,42.9
FRL05,48.6
FRL06,45.9
FRM,47.0
FRM0,47.0
FRM01,46.7
FRM02,47.4
FRY,37.2
FRY1,47.9
FRY10,47.9
FRY2,50.3
FRY20,50.3
FRY3,27.5
FRY30,27.5
FRY4,39.4
FRY40,39.4
FRY5,18.1
FRY50,18.1
HR,45.5
HR0,45.5
HR02,47.2
HR021,47.1
HR022,47.0
HR023,47.0
HR024,46.7
HR025,46.5
HR026,47.2
HR027,48.3
HR028,48.5
HR03,46.4
HR031,48.2
HR032,48.3
HR033,45.5
HR034,49.5
HR035,44.5
HR036,47.1
HR037,44.9
HR05,43.1
HR050,43.1
HR06,44.8
HR061,43.9
HR062,45.2
HR063,45.9
HR064,45.7
HR065,44.3
HU,44.8
HU1,43.6
HU11,44.0
HU110,44.0
HU12,43.2
HU120,43.2
HU2,46.0
HU21,45.4
HU211,45.0
HU212,44.5
HU213,46.6
HU22,45.9
HU221,44.0
HU222,46.4
HU223,48.7
HU23,46.8
HU231,46.2
HU232,47.6
HU233,46.8
HU3,44.6
HU31,44.4
HU311,43.2
HU312,45.4
HU313,46.0
HU32,43.4
HU321,43.0
HU322,45.2
HU323,42.6
HU33,46.0
HU331,45.7
HU332,47.5
HU333,45.4
IE,39.6
IE0,39.6
IE04,40.7
IE041,40.7
IE042,40.6
IE05,40.5
IE051,40.4
IE052,40.4
IE053,40.7
IE06,38.6
IE061,38.2
IE062,39.3
IE063,39.8
IS,37.4
IS0,37.4
IS00,37.4
IS001,37.3
IS002,37.5
IT,49.0
ITC,49.4
ITC1,50.6
ITC11,50.3
ITC12,51.7
ITC13,53.4
