code,value
DEA2C,528.1
DEA2D,828.2
DEA3,383.5
DEA31,1186.2
DEA32,2533.0
DEA33,1013.7
DEA34,266.7
DEA35,203.0
DEA36,826.6
DEA37,249.9
DEA38,213.7
DEA4,318.7
DEA41,1279.7
DEA42,374.8
DEA43,566.2
DEA44,115.8
DEA45,279.7
DEA46,281.6
DEA47,254.0
DEA5,447.9
DEA51,2459.4
DEA52,2144.1
DEA53,1196.8
DEA54,793.9
DEA55,3056.4
DEA56,774.4
DEA57,133.6
DEA58,387.7
DEA59,188.2
DEA5A,242.7
DEA5B,227.8
DEA5C,729.2
DEB,208.8
DEB1,190.2
DEB11,1133.2
DEB12,164.4
DEB13,205.5
DEB14,190.1
DEB15,106.3
DEB17,268.2
DEB18,304.2
DEB1A,161.4
DEB1B,210.3
DEB1C,86.7
DEB1D,110.5
DEB2,107.3
DEB21,909.2
DEB22,97.9
DEB23,61.7
DEB24,65.3
DEB25,136.4
DEB3,304.1
DEB31,1117.6
DEB32,717.5
DEB33,576.2
DEB34,2331.2
DEB35,2344.1
DEB36,450.7
DEB37,646.7
DEB38,1312.6
DEB39,818.0
DEB3A,469.1
DEB3B,223.2
DEB3C,225.4
DEB3D,116.0
DEB3E,291.8
DEB3F,165.5
DEB3G,121.9
DEB3H,176.6
DEB3I,528.2
DEB3J,348.6
DEB3K,94.5
DEC,394.9
DEC0,394.9
DEC01,806.7
DEC02,197.4
DEC03,534.4
DEC04,449.6
DEC05,345.7
DEC06,185.7
DED,222.9
DED2,204.5
DED21,1733.0
DED2C,128.2
DED2D,119.7
DED2E,167.3
DED2F,149.1
DED4,214.6
DED41,1104.2
DED42,177.4
DED43,141.0
DED44,157.6
DED45,326.9
DED5,273.7
DED51,2067.6
DED52,161.9
DED53,100.5
DEE,106.1
DEE0,106.1
DEE01,316.9
DEE02,1698.0
DEE03,1261.1
DEE04,35.4
DEE05,108.7
DEE06,56.8
DEE07,71.5
DEE08,124.2
DEE09,99.1
DEE0A,90.8
DEE0B,130.2
DEE0C,130.1
DEE0D,44.8
DEE0E,64.4
DEF,191.2
DEF0,191.2
DEF01,1689.9
DEF02,2144.5
DEF03,1139.9
DEF04,1130.9
DEF05,95.4
DEF06,167.4
DEF07,82.5
DEF08,147.9
DEF09,504.4
DEF0A,132.0
DEF0B,129.6
DEF0C,99.3
DEF0D,211.2
DEF0E,130.0
DEF0F,322.0
DEG,131.4
DEG0,131.4
DEG01,820.8
DEG02,625.5
DEG03,958.9
DEG05,780.0
DEG06,107.1
DEG07,115.2
DEG09,100.7
DEG0A,70.2
DEG0C,147.1
DEG0D,85.1
DEG0E,65.2
DEG0G,103.2
DEG0J,102.8
DEG0K,68.8
DEG0L,112.7
DEG0M,155.2
DEG0Q,97.7
DEG0R,115.4
DEG0S,257.6
DEG0T,134.1
DEG0U,101.7
DEG0V,122.9
DK,141.6
DK0,141.6
DK01,780.9
DK011,4708.9
DK012,1720.2
DK013,351.8
DK014,68.1
DK02,120.3
DK021,327.1
DK022,94.3
DK03,103.2
DK031,148.1
DK032,85.4
DK04,106.7
DK041,61.4
DK042,162.0
DK05,76.9
DK050,76.9
EE,31.8
EE0,31.8
EE00,31.8
EE001,150.2
EE004,13.4
EE008,20.6
EFTA,29.4
EL,80.0
EL3,1000.5
EL30,1000.5
EL301,4464.8
EL302,6925.7
EL303,11265.3
EL304,7484.6
EL305,348.1
EL306,164.6
EL307,562.4
EL4,66.2
EL41,52.1
EL411,48.7
EL412,55.2
EL413,57.5
EL42,62.5
EL421,77.9
EL422,46.4
EL43,75.0
EL431,115.3
EL432,42.6
EL433,57.1
EL434,66.2
EL5,57.3
EL51,40.0
EL511,31.9
EL512,61.1
EL513,41.9
EL514,25.3
EL515,60.5
EL52,96.3
EL521,77.1
EL522,306.1
EL523,27.8
EL524,49.8
EL525,77.1
EL526,39.1
EL527,35.1
EL53,27.0
EL531,27.9
EL532,26.4
EL533,24.3
EL54,35.2
EL541,44.6
EL542,26.8
EL543,32.9
EL6,44.0
EL61,48.8
EL611,37.5
EL612,49.7
EL613,72.8
EL62,88.5
EL621,100.4
EL622,159.5
EL623,43.1
EL624,64.2
EL63,58.1
EL631,36.3
EL632,92.8
EL633,58.3
EL64,32.7
EL641,36.3
EL642,50.7
EL643,9.5
EL644,30.4
EL645,17.3
EL65,34.5
EL651,25.6
EL652,59.8
EL653,34.5
ES,96.2
ES1,95.1
ES11,92.0
ES111,142.7
ES112,33.1
ES113,42.3
ES114,212.3
ES12,95.4
ES120,95.4
ES13,111.9
ES130,111.9
ES2,65.2
ES21,309.0
ES211,112.0
ES212,369.1
ES213,524.4
ES22,65.3
ES220,65.3
ES23,64.2
ES230,64.2
ES24,28.4
ES241,14.7
ES242,9.1
ES243,57.4
ES3,870.6
ES30,870.6
ES300,870.6
ES4,25.9
ES41,25.5
ES411,19.9
ES412,25.1
ES413,28.9
ES414,19.7
ES415,26.7
ES416,22.5
ES417,8.7
ES418,64.7
ES419,16.0
ES42,26.5
ES421,26.1
ES422,24.9
ES423,11.7
ES424,22.8
ES425,48.3
ES43,25.8
ES431,31.2
ES432,19.9
ES5,240.5
ES51,248.9
ES511,756.6
ES512,138.2
ES513,37.1
ES514,136.8
ES52,227.7
ES521,342.3
ES522,92.1
ES523,249.7
ES53,245.5
ES531,265.1
ES532,261.2
ES533,144.6
ES6,105.4
ES61,99.2
ES611,86.4
ES612,171.9
ES613,56.8
ES614,74.4
ES615,53.7
ES616,46.4
ES617,242.8
ES618,141.5
ES62,138.0
ES620,138.0
ES63,4155.8
ES630,4155.8
ES64,6124.2
ES640,6124.2
ES7,299.9
ES70,299.9
ES703,43.9
ES704,75.8
ES705,556.8
ES706,61.1
ES707,120.4
ES708,191.2
ES709,470.0
FI,18.4
FI1,18.4
FI19,24.2
FI196,27.1
FI198,17.8
FI199,14.0
FI19A,25.8
FI19B,38.7
FI1B,192.0
FI1B1,192.0
FI1C,36.5
FI1C1,45.8
FI1C2,32.6
FI1C5,23.5
FI1C6,32.4
FI1C7,40.6
FI1D,6.2
FI1D5,13.5
FI1D7,1.9
FI1D8,3.5
FI1D9,11.3
FI1DA,11.8
FI1DB,13.9
FI1DC,8.3
FI2,19.6
FI20,19.6
FI200,19.6
FR,107.9
FR1,1039.1
FR10,1039.1
FR101,20211.7
FR102,249.6
FR103,651.3
FR104,737.2
FR105,9627.4
FR106,7191.3
FR107,5881.3
FR108,1029.6
FRB,65.8
FRB0,65.8
FRB01,40.9
FRB02,73.2
FRB03,31.5
FRB04,101.4
FRB05,51.6
FRB06,102.0
FRC,58.6
FRC1,51.3
FRC11,61.4
FRC12,29.4
FRC13,64.0
FRC14,44.7
FRC2,72.8
FRC21,105.0
FRC22,51.5
FRC23,43.4
FRC24,231.7
FRD,111.4
FRD1,83.3
FRD11,126.4
FRD12,82.7
FRD13,44.6
FRD2,152.1
FRD21,100.6
FRD22,201.3
FRE,188.2
FRE1,328.0
FRE11,456.7
FRE12,217.7
FRE2,98.8
FRE21,70.7
FRE22,141.7
FRE23,91.6
FRF,96.8
FRF1,233.5
FRF11,244.6
FRF12,218.4
FRF2,51.1
FRF21,50.8
FRF22,52.2
FRF23,69.1
FRF24,27.0
FRF3,98.5
FRF31,139.4
FRF32,28.8
FRF33,170.1
FRF34,60.3
FRG,121.4
FRG0,121.4
FRG01,218.6
FRG02,115.9
FRG03,58.4
FRG04,90.7
FRG05,105.8
FRH,126.0
FRH0,126.0
FRH01,87.8
FRH02,138.1
FRH03,164.7
FRH04,114.2
FRI,73.1
FRI1,86.8
FRI11,45.4
FRI12,171.6
FRI13,47.0
FRI14,62.1
FRI15,92.2
FRI2,42.8
FRI21,40.9
FRI22,20.6
FRI23,67.3
FRI3,71.0
FRI31,58.8
FRI32,97.9
FRI33,62.2
FRI34,62.4
FRJ,84.4
FRJ1,108.2
FRJ11,60.6
FRJ12,133.0
FRJ13,203.5
FRJ14,14.8
FRJ15,121.9
FRJ2,70.1
FRJ21,31.9
FRJ22,31.9
FRJ23,234.2
FRJ24,30.7
FRJ25,33.9
FRJ26,51.5
FRJ27,69.2
FRJ28,72.0
FRK,116.8
FRK1,52.5
FRK11,45.5
FRK12,25.1
FRK13,45.6
FRK14,83.0
FRK2,154.7
FRK21,121.0
FRK22,60.5
FRK23,80.1
FRK24,166.4
FRK25,162.8
FRK26,595.0
FRK27,72.6
FRK28,188.2
FRL,166.7
FRL0,166.7
FRL01,24.2
FRL02,25.0
FRL03,261.6
FRL04,437.8
FRL05,186.9
FRL06,160.7
FRM,41.0
FRM0,41.0
FRM01,42.2
FRM02,39.9
FRY,25.5
FRY1,246.0
FRY10,246.0
FRY2,325.2
FRY20,325.2
FRY3,3.5
FRY30,3.5
FRY4,358.9
FRY40,358.9
FRY5,863.7
FRY50,863.7
HR,69.0
HR0,69.0
HR02,43.6
HR021,38.2
HR022,34.2
HR023,34.2
HR024,64.3
HR025,62.5
HR026,58.2
HR027,30.7
HR028,30.8
HR03,53.2
HR031,74.1
HR032,8.0
HR033,45.0
HR034,32.5
HR035,94.4
HR036,71.0
HR037,65.6
HU,105.1
HU1,443.2
HU11,3291.4
HU110,3291.4
HU12,211.9
HU120,211.9
HU2,81.3
HU21,99.0
HU211,97.8
HU212,136.1
HU213,80.6
HU22,87.8
HU221,113.8
HU222,74.7
HU223,70.4
HU23,62.2
HU231,80.9
HU232,51.2
HU233,56.9
HU3,75.5
HU31,81.9
HU311,86.4
HU312,80.3
HU313,71.4
HU32,80.5
HU321,85.4
HU322,65.0
HU323,89.9
HU33,66.0
HU331,59.0
HU332,56.1
HU333,93.2
IE,77.4
IE0,77.4
IE04,37.6
IE041,38.8
IE042,36.6
IE05,59.8
IE051,51.8
IE052,65.8
IE053,62.9
IE06,182.9
IE061,1633.6
IE062,113.7
IE063,50.3
IS,3.8
IS0,3.8
IS00,3.8
IS001,237.7
IS002,1.4
IT,198.1
ITC,279.3
ITC1,169.0
ITC11,325.0
ITC12,80.1
ITC13,186.4
ITC14,71.1
ITC15,278.4
ITC16,84.4
ITC17,137.8
ITC18,115.0
ITC2,37.9
ITC20,37.9
ITC3,278.9
ITC31,180.9
ITC32,173.1
ITC33,446.3
ITC34,244.9
ITC4,433.6
ITC41,811.1
ITC42,513.3
ITC43,451.9
ITC44,56.6
ITC46,409.0
ITC47,277.8
ITC48,184.3
ITC49,298.7
ITC4A,202.2
ITC4B,179.3
ITC4C,2074.8
ITC4D,2166.3
ITF,183.1
ITF1,117.6
ITF11,57.1
ITF12,153.2
ITF13,254.4
ITF14,143.3
ITF2,65.2
ITF21,51.9
ITF22,72.3
ITF3,410.8
ITF31,343.7
ITF32,126.3
ITF33,2534.6
ITF34,142.2
ITF35,214.1
ITF4,202.1
ITF43,227.0
ITF44,204.0
ITF45,276.3
ITF46,86.6
ITF47,316.8
ITF48,254.0
ITF5,53.4
ITF51,52.6
ITF52,55.1
ITF6,121.4
ITF61,100.5
ITF62,93.7
ITF63,141.5
ITF64,131.4
ITF65,161.1
ITG,128.6
ITG1,187.0
ITG11,169.2
ITG12,241.2
ITG13,183.8
ITG14,135.6
ITG15,116.5
ITG16,60.3
ITG17,301.1
ITG18,196.4
ITG19,183.2
ITG2,65.9
ITH,190.9
ITH1,72.7
ITH10,72.7
ITH2,88.4
ITH20,88.4
ITH3,279.6
ITH31,318.5
ITH32,313.7
ITH33,54.3
ITH34,356.9
ITH35,433.2
ITH36,442.9
ITH37,144.3
ITH4,157.8
ITH41,139.8
ITH42,108.8
ITH43,361.7
ITH44,1073.0
ITH5,200.7
ITH51,111.2
ITH52,132.1
ITH53,231.3
ITH54,263.3
ITH55,276.3
ITH56,139.3
ITH57,216.2
ITH58,165.1
ITH59,369.3
ITI,204.1
ITI1,160.6
ITI11,162.3
ITI12,218.5
ITI13,303.2
ITI14,283.2
ITI15,711.2
ITI16,271.1
ITI17,171.9
ITI18,103.8
ITI19,68.4
ITI1A,48.7
ITI2,102.9
ITI21,103.0
ITI22,102.7
ITI3,159.1
ITI31,139.6
ITI32,235.5
ITI33,109.4
ITI34,164.0
ITI35,194.4
ITI4,337.2
ITI41,88.5
ITI42,54.9
ITI43,800.4
ITI44,255.3
ITI45,143.8
LI,252.2
LI0,252.2
LI00,252.2
LI000,252.2
LT,45.8
LT0,45.8
LT01,91.1
LT011,91.1
LT02,37.8
LT021,26.1
LT022,74.4
LT023,72.1
LT024,31.0
LT025,27.4
LT026,31.8
LT027,21.1
LT028,31.1
LT029,18.9
LU,257.7
LU0,257.7
LU00,257.7
LU000,257.7
LV,30.2
LV0,30.2
LV00,30.2
LV005,17.6
LV009,21.5
ME,45.6
ME0,45.6
ME00,45.6
ME000,45.6
MT,1766.0
MT0,1766.0
MT00,1766.0
MT001,2090.6
MT002,596.4
NL,526.0
NL1,212.9
NL11,259.9
NL112,167.0
NL12,200.1
NL126,190.6
NL13,188.4
NL131,185.5
NL132,185.4
NL133,196.6
NL2,385.4
NL21,353.0
NL211,268.4
NL212,381.6
NL213,426.0
NL22,428.3
NL221,392.1
NL224,363.0
NL225,261.6
NL226,836.7
NL23,312.0
NL230,312.0
NL3,972.8
NL32,1079.2
NL321,350.1
NL323,1233.4
NL325,1451.5
NL327,1215.3
NL328,853.2
NL34,217.1
NL341,142.7
NL342,269.0
NL4,530.6
NL41,533.4
NL411,525.5
NL414,554.8
NL42,524.3
NL421,345.8
NL422,362.3
NL423,920.1
NO,15.2
NO0,15.2
NO02,7.6
NO06,12.2
NO060,12.2
NO07,4.6
NO071,6.8
NO072,6.7
NO073,1.6
PL,119.4
PL2,277.8
PL21,220.8
PL213,2488.3
PL214,186.9
PL217,164.5
PL218,146.5
PL219,122.0
PL21A,259.6
PL22,348.2
PL224,157.1
PL225,278.3
PL227,443.2
PL228,257.2
PL229,492.1
PL22A,1797.6
PL22B,355.1
PL22C,430.1
PL4,91.7
PL41,116.7
PL411,60.0
PL414,98.8
PL415,2084.9
PL416,111.4
PL417,91.8
PL418,146.8
PL42,72.5
PL424,1653.5
PL426,77.6
PL427,37.8
PL428,66.7
PL43,68.8
PL431,60.1
PL432,75.5
PL5,127.3
PL51,142.1
PL514,2346.3
PL515,92.1
PL516,121.9
PL517,139.1
PL518,99.3
PL52,95.9
PL523,82.7
PL524,106.1
PL6,95.0
PL61,110.2
PL613,260.9
PL616,90.5
PL617,85.2
PL618,53.0
PL619,91.9
PL62,56.6
PL621,67.2
PL622,56.5
PL623,43.9
PL63,129.8
PL633,1856.2
PL634,149.1
PL636,61.3
PL637,53.7
PL638,99.5
PL7,116.4
PL71,128.9
PL711,2217.7
