code,value
SE211,40.8
SE212,40.8
SE213,45.5
SE214,47.0
SE22,40.6
SE221,44.5
SE224,40.3
SE23,40.6
SE231,42.8
SE232,40.2
SE3,44.1
SE31,44.8
SE311,44.6
SE312,45.0
SE313,44.9
SE32,44.6
SE321,45.2
SE322,43.6
SE33,42.5
SE331,40.5
SE332,45.0
SI,44.9
SI0,44.9
SI03,45.8
SI031,48.4
SI032,45.8
SI033,46.7
SI034,45.2
SI035,46.5
SI036,46.1
SI037,44.0
SI038,45.6
SI04,43.9
SI041,42.6
SI042,44.3
SI043,47.0
SI044,46.6
SK,42.1
SK0,42.1
SK01,42.0
SK010,42.0
SK02,43.9
SK021,43.3
SK022,44.2
SK023,44.3
SK03,42.4
SK031,41.5
SK032,43.3
SK04,39.6
SK041,39.0
SK042,40.3
TR,33.5
TR1,33.7
TR10,33.7
TR100,33.7
TR2,39.0
TR21,37.0
TR211,34.9
TR212,40.8
TR213,40.6
TR22,41.2
TR221,41.5
TR222,40.7
TR3,37.8
TR31,38.0
TR310,38.0
TR32,38.5
TR321,38.9
TR322,37.2
TR323,39.4
TR33,36.8
TR331,36.9
TR332,34.9
TR333,38.1
TR334,37.7
TR4,35.1
TR41,35.8
TR411,35.4
TR412,37.4
TR413,35.8
TR42,34.3
TR421,33.2
TR422,34.7
TR423,35.2
TR424,37.5
TR425,36.7
TR5,34.4
TR51,35.0
TR510,35.0
TR52,32.6
TR521,32.4
TR522,34.0
TR6,33.6
TR61,36.0
TR611,35.6
TR612,37.1
TR613,38.7
TR62,33.7
TR621,33.0
TR622,34.5
TR63,30.7
TR631,30.6
TR632,30.1
TR633,31.8
TR7,34.2
TR71,34.3
TR711,37.1
TR712,31.8
TR713,32.9
TR714,35.4
TR715,36.3
TR72,34.2
TR721,33.2
TR722,35.1
TR723,36.4
TR8,38.9
TR81,39.7
TR811,40.4
TR812,37.2
TR813,40.2
TR82,41.2
TR821,41.6
TR822,38.7
TR823,42.4
TR83,38.0
TR831,37.2
TR832,37.8
TR833,39.6
TR834,39.0
TR9,39.0
TR90,39.0
TR901,37.4
TR902,39.8
TR903,41.6
TR904,38.5
TR905,40.9
TR906,34.9
TRA,28.3
TRA1,30.7
TRA11,29.6
TRA12,34.4
TRA13,30.9
TRA2,26.1
TRA21,23.3
TRA22,28.7
TRA23,27.0
TRA24,35.1
TRB,27.8
TRB1,33.4
TRB11,34.2
TRB12,34.2
TRB13,29.2
TRB14,38.6
TRB2,24.3
TRB21,24.2
TRB22,23.6
TRB23,24.9
TRB24,25.1
TRC,24.2
TRC1,26.8
TRC11,26.2
TRC12,28.7
TRC13,27.3
TRC2,22.8
TRC21,20.8
TRC22,25.2
TRC3,23.6
TRC31,24.4
TRC32,24.3
TRC33,22.2
TRC34,23.3
